gene,273614N_0.50CDS40,378604X_0.50CDS40,BC187_0.50CDS40,DBVPG1106_0.50CDS40,DBVPG1373_0.50CDS40,DBVPG6765_0.50CDS40,L_1374_0.50CDS40,NCYC361_0.50CDS40,SK1_0.50CDS40,UWOPS05_217_3_0.50CDS40,UWOPS05_227_2_0.50CDS40,UWOPS83_787_3_0.50CDS40,UWOPS87_2421_0.50CDS40,Y12_0.50CDS40,Y55_0.50CDS40,YJM975_0.50CDS40,YJM978_0.50CDS40,YJM981_0.50CDS40,YPS128_0.50CDS40,YPS606_0.50CDS40,YS2_0.50CDS40,YS9_0.50CDS40
YDR394W,-1102.8669950738915,-1289.2904761904765,-1102.8669950738915,-1102.8669950738915,-1102.8669950738915,-1102.8669950738915,-1102.8669950738915,-1102.8669950738915,-1289.2904761904765,-1289.2904761904765,-1289.2904761904765,-1983.1190476190475,-1983.1190476190475,-1996.47619047619,-1289.2904761904765,-1102.8669950738915,-1102.8669950738915,-1102.8669950738915,-1289.2904761904765,-1289.2904761904765,-1102.8669950738915,-1102.8669950738915
YDR398W,-416.6036363636364,-416.6036363636364,-1463.2,-416.6036363636364,-416.6036363636364,-1463.2,-1463.2,-416.6036363636364,-416.6036363636364,-416.6036363636364,-416.6036363636364,-416.6036363636364,-416.6036363636364,-1463.2,-416.6036363636364,-416.6036363636364,-416.6036363636364,-416.6036363636364,-1463.2,-1463.2,-416.6036363636364,-416.6036363636364
YDR399W,-886.4,-886.4,-886.4,-886.4,-886.4,-886.4,-886.4,-886.4,-1400.541666666667,-886.4,-886.4,-886.4,-886.4,-886.4,-1400.541666666667,-886.4,-886.4,-886.4,-886.4,-886.4,-886.4,-886.4
YDR404C,-704.35,-2420.366666666667,-704.35,-704.35,-704.35,-704.35,-704.35,-704.35,-1578.9300595238094,-704.35,-704.35,-2420.366666666667,-704.35,-2420.366666666667,-1578.9300595238094,-704.35,-704.35,-704.35,-704.35,-704.35,-704.35,-704.35
YDR405W,-821.0428571428571,-1794.4586466165415,-821.0428571428571,-821.0428571428571,-821.0428571428571,-821.0428571428571,-821.0428571428571,-821.0428571428571,-789.0428571428571,-1794.4586466165415,-1794.4586466165415,-1793.6165413533838,-1794.4586466165415,-1794.4586466165415,-789.0428571428571,-821.0428571428571,-821.0428571428571,-821.0428571428571,-1794.4586466165415,-1794.4586466165415,-821.0428571428571,-821.0428571428571
YDR408C,-1954.6,-1833.1655172413793,-1954.6,-1954.6,-1954.6,-1954.6,-1954.6,-1954.6,-1954.6,-1954.5571428571427,-1954.5571428571427,-1954.6,-1833.1655172413793,-1833.1655172413793,-1954.6,-1954.6,-1954.6,-1954.6,-1577.6630036630036,-1577.6630036630036,-1954.6,-1954.6
YDR422C,-808.72,-808.72,-808.72,-808.72,-808.72,-808.72,-808.72,-808.72,-827.1666666666665,-1478.571428571429,-1478.571428571429,-733.4,-1478.571428571429,-755.6666666666665,-827.1666666666665,-808.72,-808.72,-808.72,-808.72,-808.72,-808.72,-808.72
YDR427W,-904.5727891156464,-1247.3238095238098,-904.5727891156464,-904.5727891156464,-904.5727891156464,-904.5727891156464,-904.5727891156464,-904.5727891156464,-904.5727891156464,-1286.609523809524,-1286.609523809524,-904.5727891156464,-1286.609523809524,-904.5727891156464,-904.5727891156464,-904.5727891156464,-904.5727891156464,-904.5727891156464,-1247.3238095238098,-1247.3238095238098,-904.5727891156464,-904.5727891156464
YDR429C,-2235.809523809524,-2235.809523809524,-1705.142857142857,-1705.142857142857,-1705.142857142857,-1705.142857142857,-1705.142857142857,-1705.142857142857,-2235.809523809524,-2235.809523809524,-2235.809523809524,-1881.6,-1881.6,-2235.809523809524,-2235.809523809524,-1705.142857142857,-1705.142857142857,-1705.142857142857,-2235.809523809524,-2235.809523809524,-1705.142857142857,-1705.142857142857
YDR434W,-1669.4761904761906,-1296.7857142857142,-1647.4761904761906,-1647.4761904761906,-1647.4761904761906,-1647.4761904761906,-1647.4761904761906,-1647.4761904761906,-1546.104166666667,-1296.7857142857142,-1296.7857142857142,-1683.6666666666665,-1296.7857142857142,-1530.5238095238094,-1546.104166666667,-1647.4761904761906,-1647.4761904761906,-1647.4761904761906,-1669.4761904761906,-1669.4761904761906,-1647.4761904761906,-1647.4761904761906
YDR440W,-520.7272727272727,-520.7272727272727,-520.7272727272727,-700.9315789473683,-520.7272727272727,-520.7272727272727,-520.7272727272727,-520.7272727272727,-898.8649122807018,-724.827272727273,-724.827272727273,-520.7272727272727,-724.827272727273,-520.7272727272727,-898.8649122807018,-520.7272727272727,-520.7272727272727,-520.7272727272727,-910.8157894736843,-910.8157894736843,-520.7272727272727,-409.1764705882353
YDR441C,-2103.1428571428573,-1400.1,-1770.571428571429,-1770.571428571429,-1770.571428571429,-1770.571428571429,-1770.571428571429,-1770.571428571429,-1577.060606060606,-1849.5466666666666,-1849.5466666666666,-1577.060606060606,-1849.5466666666666,-1400.1,-1577.060606060606,-1770.571428571429,-1770.571428571429,-1770.571428571429,-1577.060606060606,-1577.060606060606,-1770.571428571429,-1770.571428571429
YDR454C,-802.625,-1587.409090909091,-802.625,-802.625,-802.625,-802.625,-802.625,-802.625,-1587.409090909091,-1587.409090909091,-1587.409090909091,-1587.409090909091,-1587.409090909091,-1587.409090909091,-1587.409090909091,-802.625,-802.625,-802.625,-1587.409090909091,-1587.409090909091,-802.625,-802.625
YDR457W,-627.8571428571429,-627.8571428571429,-627.8571428571429,-627.8571428571429,-627.8571428571429,-985.4873015873017,-627.8571428571429,-627.8571428571429,-627.8571428571429,-627.8571428571429,-627.8571428571429,-1739.9720496894408,-627.8571428571429,-627.8571428571429,-627.8571428571429,-627.8571428571429,-627.8571428571429,-627.8571428571429,-627.8571428571429,-627.8571428571429,-627.8571428571429,-627.8571428571429
YDR458C,-2329.203174603175,-1226.34,-2241.5714285714284,-2314.203647416413,-2314.203647416413,-2314.203647416413,-2314.203647416413,-2314.203647416413,-1105.6,-2319.650455927052,-2319.650455927052,-1226.34,-1274.8,-1105.6,-1105.6,-2314.203647416413,-2314.203647416413,-2314.203647416413,-1105.6,-1105.6,-2314.203647416413,-1226.34
YDR464W,-869.1333333333334,-968.1666666666665,-869.1333333333334,-869.1333333333334,-869.1333333333334,-869.1333333333334,-869.1333333333334,-869.1333333333334,-1065.114285714286,-1055.8406593406594,-1055.8406593406594,-981.7797202797203,-1070.3165266106444,-1245.642857142857,-1065.114285714286,-869.1333333333334,-869.1333333333334,-869.1333333333334,-981.7797202797203,-981.7797202797203,-869.1333333333334,-968.1666666666665
YDR466W,-794.1960784313727,-794.1960784313727,-794.1960784313727,-794.1960784313727,-794.1960784313727,-794.1960784313727,-794.1960784313727,-794.1960784313727,-794.1960784313727,-332.92307692307685,-332.92307692307685,-794.1960784313727,-794.1960784313727,-1814.9545155993435,-794.1960784313727,-794.1960784313727,-794.1960784313727,-794.1960784313727,-794.1960784313727,-794.1960784313727,-794.1960784313727,-794.1960784313727
YDR475C,-1220.3,-939.5325203252032,-1220.3,-939.5325203252032,-939.5325203252032,-939.5325203252032,-939.5325203252032,-939.5325203252032,-1988.6302521008408,-1637.0032679738565,-1637.0032679738565,-1637.0032679738565,-1637.0032679738565,-1489.404761904762,-1988.6302521008408,-939.5325203252032,-939.5325203252032,-939.5325203252032,-1489.404761904762,-1489.404761904762,-939.5325203252032,-1988.6302521008408
YDR476C,-1651.7380952380954,-1651.7380952380954,-1651.7380952380954,-1651.7380952380954,-1651.7380952380954,-1651.7380952380954,-1651.7380952380954,-1651.7380952380954,-1651.7380952380954,-1659.838095238095,-1659.838095238095,-1659.838095238095,-1659.838095238095,-1659.838095238095,-1651.7380952380954,-1651.7380952380954,-1651.7380952380954,-1651.7380952380954,-1659.838095238095,-1659.838095238095,-1651.7380952380954,-1659.838095238095
YDR477W,220.04242424242423,220.04242424242423,220.04242424242423,220.04242424242423,220.04242424242423,220.04242424242423,220.04242424242423,220.04242424242423,421.47222222222223,-731.484090909091,-731.484090909091,-211.90961538461536,421.47222222222223,-211.90961538461536,421.47222222222223,220.04242424242423,220.04242424242423,220.04242424242423,421.47222222222223,421.47222222222223,220.04242424242423,-704.4392156862746
YDR486C,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-554.9851351351351,-395.6489795918368
YDR493W,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1563.3116883116886,-1563.3116883116886,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094,-1658.0238095238094
YDR496C,-961.0886078833446,-1016.3515151515152,-961.0886078833446,-1137.9933370976848,-1137.9933370976848,-961.0886078833446,-1137.9933370976848,-1137.9933370976848,-1376.0861111111112,-1137.9933370976848,-1137.9933370976848,-1137.9933370976848,-1137.9933370976848,-1137.9933370976848,-1376.0861111111112,-1137.9933370976848,-1137.9933370976848,-1137.9933370976848,-925.8923076923078,-925.8923076923078,-1137.9933370976848,-1137.9933370976848
YDR502C,-1809.5,-2554.142857142857,-2554.142857142857,-1809.5,-1809.5,-1809.5,-1646.0,-1809.5,-1772.5,-1809.5,-1809.5,-1809.5,-1809.5,-2554.142857142857,-1772.5,-1809.5,-1809.5,-1809.5,-1809.5,-1809.5,-1809.5,-1809.5
YDR507C,-730.3675213675214,-1013.5675675675676,-1013.5675675675676,-1013.5675675675676,-1013.5675675675676,-1018.9,-1013.5675675675676,-1013.5675675675676,-1013.5675675675676,-1013.5675675675676,-1013.5675675675676,-1013.5675675675676,-1183.0490196078433,-766.1919527500924,-1013.5675675675676,-1013.5675675675676,-1013.5675675675676,-1013.5675675675676,-1013.5675675675676,-1013.5675675675676,-1013.5675675675676,-1013.5675675675676
YDR510W,-1344.0357142857142,-1344.0357142857142,-1344.0357142857142,-1344.0357142857142,-1344.0357142857142,-1344.0357142857142,-1344.0357142857142,-1344.0357142857142,-1054.4470588235297,-1344.0357142857142,-1344.0357142857142,-1344.0357142857142,-1140.4129032258065,-1140.4129032258065,-1054.4470588235297,-1344.0357142857142,-1344.0357142857142,-1344.0357142857142,-1344.0357142857142,-1344.0357142857142,-1344.0357142857142,-1344.0357142857142
YDR516C,-2471.4294871794878,-642.1666666666667,-2471.4294871794878,-2471.4294871794878,-2471.4294871794878,-2471.4294871794878,-2471.4294871794878,-2471.4294871794878,-642.1666666666667,-642.1666666666667,-642.1666666666667,-642.1666666666667,-642.1666666666667,-642.1666666666667,-642.1666666666667,-2471.4294871794878,-2471.4294871794878,-2471.4294871794878,-642.1666666666667,-642.1666666666667,-2471.4294871794878,-2471.4294871794878
YDR533C,-1758.4022988505747,-1599.4,-1758.4022988505747,-1758.4022988505747,-1758.4022988505747,-1758.4022988505747,-1758.4022988505747,-1758.4022988505747,-1599.4,-1599.4,-1599.4,-1599.4,-1376.537037037037,-1765.4444444444446,-1599.4,-1758.4022988505747,-1758.4022988505747,-1758.4022988505747,-1599.4,-1599.4,-1758.4022988505747,-1758.4022988505747
YEL002C,-1116.8954212454214,-1646.8763736263738,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1116.8954212454214,-1044.2954212454213
YEL011W,-559.3333333333334,-1532.928571428571,-559.3333333333334,-559.3333333333334,-1615.0,-559.3333333333334,-559.3333333333334,-1615.0,-1535.7962962962963,-1535.7962962962963,-1535.7962962962963,-840.5,-1532.928571428571,-1306.1315789473686,-1535.7962962962963,-1615.0,-559.3333333333334,-559.3333333333334,-1288.1333333333332,-1288.1333333333332,-1615.0,-559.3333333333334
YEL015W,-1578.748084291188,-1573.3293650793653,-962.978787878788,-1578.748084291188,-1578.748084291188,-1578.748084291188,-1578.748084291188,-1578.748084291188,-796.6333333333333,-1642.4758852258853,-1642.4758852258853,-1659.3671319102357,-1642.4758852258853,-796.6333333333333,-796.6333333333333,-1578.748084291188,-1578.748084291188,-1578.748084291188,-796.6333333333333,-796.6333333333333,-1578.748084291188,-882.8083333333334
YEL017W,-1057.138888888889,-1057.138888888889,-1057.138888888889,-1057.138888888889,-1057.138888888889,-1057.138888888889,-1057.138888888889,-1057.138888888889,-967.0681818181821,-951.1590909090908,-951.1590909090908,-1057.138888888889,-967.0681818181821,-1038.0384615384612,-967.0681818181821,-1057.138888888889,-1057.138888888889,-1057.138888888889,-1059.45,-1059.45,-1057.138888888889,-967.0681818181821
YEL024W,-725.0,-725.0,-725.0,-725.0,-725.0,-807.7857142857142,-725.0,-725.0,-725.0,-725.0,-725.0,-807.7857142857142,-725.0,-725.0,-725.0,-725.0,-725.0,-725.0,-725.0,-725.0,-725.0,-725.0
YEL026W,-364.6538461538462,-364.6538461538462,-364.6538461538462,-364.6538461538462,-364.6538461538462,-364.6538461538462,-364.6538461538462,-364.6538461538462,-364.6538461538462,-777.8888888888888,-777.8888888888888,-364.6538461538462,-364.6538461538462,-364.6538461538462,-364.6538461538462,-364.6538461538462,-364.6538461538462,-364.6538461538462,-364.6538461538462,-364.6538461538462,-364.6538461538462,-364.6538461538462
YEL027W,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2458.5432234432237,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365,-2219.3636363636365
YEL031W,-1569.7142857142858,-2339.9408424908424,-2339.9408424908424,-2339.9408424908424,-2339.9408424908424,-2339.9408424908424,-2052.319047619048,-2339.9408424908424,-2339.9408424908424,-2052.319047619048,-2052.319047619048,-2339.9408424908424,-1569.7142857142858,-2339.9408424908424,-1680.120814479638,-2339.9408424908424,-2339.9408424908424,-2339.9408424908424,-2339.9408424908424,-2339.9408424908424,-2339.9408424908424,-2339.9408424908424
YEL032W,-451.4761904761905,-498.4761904761905,-498.4761904761905,-1521.0252100840335,-1521.0252100840335,-1521.0252100840335,-1521.0252100840335,-1521.0252100840335,-451.4761904761905,-498.4761904761905,-498.4761904761905,-1538.4002100840335,-451.4761904761905,-451.4761904761905,-451.4761904761905,-1521.0252100840335,-1521.0252100840335,-1521.0252100840335,-451.4761904761905,-451.4761904761905,-1521.0252100840335,-1521.0252100840335
YEL036C,-2240.640672268908,-2240.347338935574,-2240.640672268908,-2240.640672268908,-2240.640672268908,-2240.347338935574,-2240.640672268908,-2240.640672268908,-2240.640672268908,-2240.640672268908,-2240.640672268908,-2240.640672268908,-2240.640672268908,-2240.640672268908,-2240.640672268908,-2240.640672268908,-2240.640672268908,-2240.640672268908,-2240.640672268908,-2240.640672268908,-2240.640672268908,-2227.140672268908
YEL038W,-1202.8904761904762,-808.421052631579,-1202.8904761904762,-1202.8904761904762,-1202.8904761904762,-714.6666666666665,-714.6666666666665,-1202.8904761904762,-1202.8904761904762,-808.421052631579,-808.421052631579,-808.421052631579,-808.421052631579,-808.421052631579,-808.421052631579,-1202.8904761904762,-1202.8904761904762,-1202.8904761904762,-808.421052631579,-808.421052631579,-1202.8904761904762,-1202.8904761904762
YEL042W,-216.25,-216.25,-216.25,-896.6095238095238,-216.25,-216.25,-216.25,-216.25,-216.25,-896.6095238095238,-896.6095238095238,-896.6095238095238,-896.6095238095238,-896.6095238095238,-216.25,-216.25,-216.25,-216.25,-896.6095238095238,-896.6095238095238,-216.25,-216.25
YEL047C,-460.89655172413785,-1234.2796536796534,-1234.2796536796534,-1234.2796536796534,-1234.2796536796534,-1234.2796536796534,-1234.2796536796534,-1234.2796536796534,-1539.108187134503,-598.5,-598.5,-409.25,-1234.2796536796534,-460.89655172413785,-1539.108187134503,-1234.2796536796534,-1234.2796536796534,-1234.2796536796534,-580.4444444444445,-580.4444444444445,-1234.2796536796534,-580.4444444444445
YEL050C,-2024.29304029304,-2024.29304029304,-2024.29304029304,-2024.29304029304,-2024.29304029304,-2024.29304029304,-2024.29304029304,-2024.29304029304,-1665.9084249084246,-1761.4071428571426,-1761.4071428571426,-2024.29304029304,-2024.29304029304,-2024.29304029304,-1665.9084249084246,-2024.29304029304,-2024.29304029304,-2024.29304029304,-1665.9084249084246,-1665.9084249084246,-2024.29304029304,-2024.29304029304
YEL055C,-1088.4916666666666,-1239.8666666666668,-1088.4916666666666,-1714.1659340659342,-1226.4354166666667,-1088.4916666666666,-1843.3769230769228,-1226.4354166666667,-1426.6666666666665,-1088.4916666666666,-1088.4916666666666,-1088.4916666666666,-1088.4916666666666,-1239.8666666666668,-1426.6666666666665,-1226.4354166666667,-1226.4354166666667,-1226.4354166666667,-1239.8666666666668,-1239.8666666666668,-1226.4354166666667,-1239.8666666666668
YEL060C,-1369.6666666666667,-1391.125,-1369.6666666666667,-1369.6666666666667,-1369.6666666666667,-1369.6666666666667,-1367.333333333333,-1369.6666666666667,-1754.7388888888886,-1065.1818181818182,-1065.1818181818182,-1369.6666666666667,-1404.58,-1633.4404761904761,-1754.7388888888886,-1369.6666666666667,-1369.6666666666667,-1369.6666666666667,-2009.4871794871792,-2009.4871794871792,-1369.6666666666667,-1483.3252525252524
YER001W,-914.9666666666666,-914.9666666666666,-914.9666666666666,-914.9666666666666,-914.9666666666666,-914.9666666666666,-914.9666666666666,-914.9666666666666,-794.0869674185465,-914.9666666666666,-914.9666666666666,-914.9666666666666,-914.9666666666666,-914.9666666666666,-794.0869674185465,-914.9666666666666,-914.9666666666666,-914.9666666666666,-914.9666666666666,-914.9666666666666,-914.9666666666666,-914.9666666666666
YER003C,-1443.009090909091,-1571.009090909091,-1439.6013986013986,-1443.009090909091,-1443.009090909091,-1443.009090909091,-1443.009090909091,-1443.009090909091,-1443.009090909091,-1439.6013986013986,-1439.6013986013986,-1443.009090909091,-1429.8090909090909,-1439.6013986013986,-1443.009090909091,-1443.009090909091,-1443.009090909091,-1443.009090909091,-1518.8090909090909,-1518.8090909090909,-1443.009090909091,-1518.8090909090909
YER004W,-1787.7698412698412,-1787.7698412698412,-2048.4655172413795,-1787.7698412698412,-1787.7698412698412,-1787.7698412698412,-1787.7698412698412,-1787.7698412698412,-1449.5,-1787.7698412698412,-1787.7698412698412,-1787.7698412698412,-1787.7698412698412,-1787.7698412698412,-1449.5,-1787.7698412698412,-1787.7698412698412,-1787.7698412698412,-1787.7698412698412,-1787.7698412698412,-1787.7698412698412,-1787.7698412698412
YER007C-A,-1067.4142857142858,-927.1944444444445,-1198.5689655172416,-1198.5689655172416,-1198.5689655172416,-1198.5689655172416,-1198.5689655172416,-1198.5689655172416,-927.1944444444445,-1372.1040305010893,-1372.1040305010893,-1198.5689655172416,-927.1944444444445,-927.1944444444445,-927.1944444444445,-1198.5689655172416,-1198.5689655172416,-1198.5689655172416,-1533.996153846154,-1533.996153846154,-1198.5689655172416,-927.1944444444445
YER012W,-1567.4857142857145,-1591.0125,-1567.4857142857145,-1591.0125,-1567.4857142857145,-1591.0125,-1591.0125,-1567.4857142857145,-924.4560606060606,-924.4560606060606,-924.4560606060606,-1591.0125,-1035.4560606060604,-1035.4560606060604,-924.4560606060606,-1567.4857142857145,-1591.0125,-1591.0125,-883.1934523809524,-883.1934523809524,-1567.4857142857145,-924.4560606060606
YER019C-A,-1159.9210789210788,-1465.5830447330447,-1159.9210789210788,-1159.9210789210788,-1159.9210789210788,-1159.9210789210788,-1159.9210789210788,-1159.9210789210788,-1586.0830447330447,-1280.4210789210788,-1280.4210789210788,-1586.0830447330447,-1465.5830447330447,-1133.9210789210788,-1586.0830447330447,-1159.9210789210788,-1159.9210789210788,-1159.9210789210788,-1465.5830447330447,-1465.5830447330447,-1159.9210789210788,-1465.5830447330447
YER019W,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1090.0380952380951,-1485.9523809523807,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1022.3333333333333,-1806.666666666667
YER020W,-861.0833333333335,-610.8333333333333,-861.0833333333335,-861.0833333333335,-861.0833333333335,-861.0833333333335,-861.0833333333335,-861.0833333333335,-610.8333333333333,-610.8333333333333,-610.8333333333333,-861.0833333333335,-610.8333333333333,-610.8333333333333,-610.8333333333333,-861.0833333333335,-861.0833333333335,-861.0833333333335,-610.8333333333333,-610.8333333333333,-861.0833333333335,-610.8333333333333
YER021W,-1964.970833333333,-1047.8636363636363,-1964.970833333333,-472.875,-1964.970833333333,-1964.970833333333,-1964.970833333333,-1964.970833333333,-1371.452380952381,-1371.452380952381,-1371.452380952381,-1371.452380952381,-1047.8636363636363,-1314.388888888889,-1371.452380952381,-1964.970833333333,-1964.970833333333,-1964.970833333333,-1371.452380952381,-1371.452380952381,-1964.970833333333,-1314.388888888889
YER023W,-2225.9428571428575,-2212.822857142857,-2225.9428571428575,-2225.9428571428575,-2225.9428571428575,-2225.9428571428575,-2225.9428571428575,-2225.9428571428575,-2212.822857142857,-2173.322857142857,-2173.322857142857,-2212.822857142857,-2211.9828571428575,-2212.822857142857,-2212.822857142857,-2225.9428571428575,-2225.9428571428575,-2225.9428571428575,-2212.822857142857,-2212.822857142857,-2225.9428571428575,-2212.822857142857
YER025W,-1342.968131868132,-1105.9883720930231,-1342.968131868132,-1342.968131868132,-1342.968131868132,-1342.968131868132,-1342.968131868132,-1342.968131868132,-960.7142857142858,-1072.888528138528,-1072.888528138528,-1072.888528138528,-1105.9883720930231,-1072.888528138528,-960.7142857142858,-1342.968131868132,-1342.968131868132,-1342.968131868132,-1105.9883720930231,-1105.9883720930231,-1342.968131868132,-1072.888528138528
YER026C,-2081.5,-1188.0,-2081.5,-2081.5,-2081.5,-2081.5,-2081.5,-2081.5,-2422.902777777777,-1188.0,-1188.0,-2422.902777777777,-2422.902777777777,-2422.902777777777,-2422.902777777777,-2081.5,-2081.5,-2081.5,-2422.902777777777,-2422.902777777777,-2081.5,-2422.902777777777
YER029C,-784.4933333333332,-784.4933333333332,-800.8064516129033,-784.4933333333332,-800.8064516129033,-784.4933333333332,-800.8064516129033,-800.8064516129033,-800.8064516129033,-932.8571428571428,-932.8571428571428,-800.8064516129033,-800.8064516129033,-738.9022222222221,-800.8064516129033,-800.8064516129033,-800.8064516129033,-800.8064516129033,-800.8064516129033,-800.8064516129033,-800.8064516129033,-784.4933333333332
YER031C,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1613.888888888889,-1664.888888888889
YER036C,-981.3706467661693,-981.3706467661693,-981.3706467661693,-981.3706467661693,-981.3706467661693,-981.3706467661693,-981.3706467661693,-981.3706467661693,-631.4703703703702,-631.4703703703702,-631.4703703703702,-765.55,-765.55,-631.4703703703702,-631.4703703703702,-981.3706467661693,-981.3706467661693,-981.3706467661693,-631.4703703703702,-631.4703703703702,-981.3706467661693,-981.3706467661693
YER048C,-904.9316017316015,-904.9316017316015,-904.9316017316015,-904.9316017316015,-904.9316017316015,-904.9316017316015,-904.9316017316015,-904.9316017316015,-908.8030303030299,-1724.4999999999998,-1724.4999999999998,-1724.4999999999998,-1724.4999999999998,-1724.4999999999998,-908.8030303030299,-904.9316017316015,-904.9316017316015,-904.9316017316015,-908.8030303030299,-908.8030303030299,-904.9316017316015,-904.9316017316015
YER048W-A,-721.4458333333334,-732.8333333333335,-721.4458333333334,-721.4458333333334,-721.4458333333334,-721.4458333333334,-721.4458333333334,-721.4458333333334,-732.8333333333335,-1372.930952380952,-1372.930952380952,-732.8333333333335,-732.8333333333335,-732.8333333333335,-732.8333333333335,-721.4458333333334,-721.4458333333334,-721.4458333333334,-732.8333333333335,-732.8333333333335,-721.4458333333334,-732.8333333333335
YER052C,-531.5,-1430.1121212121209,-531.5,-531.5,-531.5,-531.5,-531.5,-531.5,-1430.1121212121209,-1430.1121212121209,-1430.1121212121209,-531.5,-1430.1121212121209,-1430.1121212121209,-1430.1121212121209,-531.5,-531.5,-531.5,-1430.1121212121209,-1430.1121212121209,-531.5,-2063.742424242424
YER053C,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1582.3666666666666,-1582.3666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666,-1593.8666666666666
YER055C,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1520.590909090909,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905,-1432.7761904761905
YER056C,-1615.9999999999998,-2164.944444444445,-1615.9999999999998,-1615.9999999999998,-1615.9999999999998,-1615.9999999999998,-1615.9999999999998,-1615.9999999999998,-2164.944444444445,-2164.944444444445,-2164.944444444445,-851.5,-1615.5,-835.3,-2164.944444444445,-1615.9999999999998,-1615.9999999999998,-1615.9999999999998,-2164.944444444445,-2164.944444444445,-1615.9999999999998,-2170.21568627451
YER057C,-1276.2,-1276.2,-1276.2,-1272.411111111111,-1276.2,-1276.2,-1276.2,-1276.2,-1276.2,-1276.2,-1276.2,-1276.2,-1276.2,-1599.1,-1276.2,-1276.2,-1276.2,-1276.2,-1276.2,-1276.2,-1276.2,-1276.2
YER061C,-1551.2222222222224,-1551.2222222222224,-1551.2222222222224,-699.7214452214453,-1551.2222222222224,-1551.2222222222224,-1551.2222222222224,-1551.2222222222224,-1551.2222222222224,-1551.2222222222224,-1551.2222222222224,-1551.2222222222224,-1072.2083333333335,-1551.2222222222224,-1551.2222222222224,-1551.2222222222224,-1551.2222222222224,-1551.2222222222224,-1551.2222222222224,-1551.2222222222224,-1551.2222222222224,-1551.2222222222224
YER062C,-2414.3952380952387,-2414.3952380952387,-2414.3952380952387,-2414.3952380952387,-2414.3952380952387,-2414.3952380952387,-2414.3952380952387,-2414.3952380952387,-1012.5952380952382,-1012.5952380952382,-1012.5952380952382,-2414.3952380952387,-2067.585714285714,-2067.585714285714,-1012.5952380952382,-2414.3952380952387,-2414.3952380952387,-2414.3952380952387,-2067.585714285714,-2067.585714285714,-2414.3952380952387,-2414.3952380952387
